normalized_description,Existencias,coverage_days,low_stock_flag,stock_rotation
stryke pant w/flex-tac tm ranger green 3,2,0.4,1,
stryke pant w/flex-tac tm ranger green 3,5,1.0,1,
stryke pant w/flex-tac tm ranger green 3,2,0.4,1,
stryke pant w/flex-tac tm ranger green 3,2,0.4,1,
stryke pant w/flex-tac tm ranger green 4,2,0.4,1,
stryke pant w/flex-tac tm storm 30 32,1,0.2,1,
stryke pant w/flex-tac tm storm 34 32,1,0.2,1,
stryke pant w/flex-tac tm storm 38 32,0,0.0,1,
stryke pant w/flex-tac tm storm 40 32,2,0.4,1,
stryke pant w/flex-tac tm tdu green 32 3,10,2.0,1,
stryke pant w/flex-tac tm tdu green 34 3,10,2.0,1,
stryke pant w/flex-tac tm tdu green 36 3,9,1.8,1,
stryke pant w/flex-tac tm tdu green 38 3,10,2.0,1,
stryke pant w/flex-tac tm tdu green 40 3,6,1.2,1,
stryke pant w/flex-tac tm tundra 30 32,3,0.6,1,
stryke pant w/flex-tac tm tundra 34 32,5,1.0,1,
stryke pant w/flex-tac tm tundra 38 32,3,0.6,1,
stryke pant w/flex-tac tm tundra 40 32,3,0.6,1,
stryke pant w/flex-tac tundra 36 32,0,0.0,1,
stryke pant w/flex-tac tm khaki 30 32,2,0.4,1,
stryke pant w/flex-tac tm khaki 32 32,6,1.2,1,
stryke pant w/flex-tac tm khaki 34 32,6,1.2,1,
stryke pant w/flex-tac tm khaki 36 32,6,1.2,1,
stryke pant w/flex-tac tm khaki 38 32,3,0.6,1,
stryke pant w/flex-tac tm storm 32 32,0,0.0,1,
stryke pant w/flex-tac tm storm 36 32,0,0.0,1,
tclt pdu a-cl pant dark navy 46,10,2.0,1,
tclt pdu a-cl pant midnight navy 30,9,1.8,1,
tclt pdu a-cl pant midnight navy 34,46,9.2,1,
tclt pdu a-cl pant midnight navy 38,10,2.0,1,
tclt pdu a-cl pant midnight navy 40,12,2.4,1,
tclt pdu a-cl pant midnight navy 42,4,0.8,1,
tclt pdu a-cl pant midnight nvy 32,31,6.2,1,
tclt pdu a-cl pant midnight nvy 36,35,7.0,1,
tclt pdu a-cl pant midnight nvy 44,0,0.0,1,
tclt pdu a-cl pant midnight nvy 46,0,0.0,1,
tclt pdu a-cl pant midnight nvy 48,1,0.2,1,
motor cycle breeches midnight nvy 30 l,1,0.2,1,
motor cycle breeches midnight nvy 30-r,1,0.2,1,
motor cycle breeches midnight nvy 32 s,0,0.0,1,
motor cycle breeches midnight nvy 32-r,1,0.2,1,
motor cycle breeches midnight nvy 34 l,1,0.2,1,
motor cycle breeches midnight nvy 38 s,1,0.2,1,
apex pant battle brown 30 32,10,2.0,1,
apex pant battle brown 32 30,13,2.6,1,
apex pant battle brown 34 32,13,2.6,1,
apex pant battle brown 36 32,14,2.8,1,
apex pant battle brown 38 32,10,2.0,1,
apex pant battle brown 38 34,1,0.2,1,
apex pant battle brown 40 30,5,1.0,1,
apex pant battle brown 40 34,2,0.4,1,
apex pant black 30 32,5,1.0,1,
apex pant black 32 32,8,1.6,1,
apex pant black 34 32,16,3.2,1,
apex pant black 36 32,7,1.4,1,
apex pant black 38 32,5,1.0,1,
apex pant black 40 32,3,0.6,1,
apex pant burnt 30 30,3,0.6,1,
apex pant burnt 32 32,5,1.0,1,
apex pant burnt 34 32,2,0.4,1,
apex pant burnt 36 32,6,1.2,1,
apex pant burnt 38 34,4,0.8,1,
apex pant burnt 40 34,4,0.8,1,
apex pant dark navy 30 32,3,0.6,1,
apex pant dark navy 32 32,18,3.6,1,
apex pant dark navy 34 32,16,3.2,1,
apex pant khaki 32 30,4,0.8,1,
apex pant khaki 32 32,10,2.0,1,
apex pant khaki 34 32,19,3.8,1,
apex pant khaki 36 32,8,1.6,1,
apex pant khaki 38 32,6,1.2,1,
apex pant ranger green 34 32,13,2.6,1,
apex pant ranger green 38 32,3,0.6,1,
apex pant storm 30 32,3,0.6,1,
apex pant storm 32 32,3,0.6,1,
apex pant storm 34 32,4,0.8,1,
apex pant storm 36 32,2,0.4,1,
apex pant storm 38 32,2,0.4,1,
apex pant storm 40 32,1,0.2,1,
apex pant tdu green 32 32,10,2.0,1,
apex pant tdu green 34 32,10,2.0,1,
apex pant tdu green 36 32,10,2.0,1,
apex pant tdu green 38 32,5,1.0,1,
apex pant tdu green 40 32,3,0.6,1,
apex pant volcanic 32 32,15,3.0,1,
apex pant volcanic 34 32,12,2.4,1,
apex pant volcanic 38 32,2,0.4,1,
apex pant volcanic 40 32,2,0.4,1,
apex pant khaki 40 32,2,0.4,1,
apex pant volcanic 36 32,3,0.6,1,
apex pant ranger green 32 32,10,2.0,1,
apex pant dark navy 36 32,9,1.8,1,
apex pant dark navy 38 32,6,1.2,1,
apex pant dark navy 40 32,3,0.6,1,
apex pant dark navy 42 32,0,0.0,1,
apex pant dark navy 44 32,0,0.0,1,
fast-tac cargo pant battle brown 36 30,17,3.4,1,
fast-tac cargo pant battle brown 36 32,2,0.4,1,
fast-tac cargo pant battle brown 38 32,3,0.6,1,
fast-tac cargo pant battle brown 40 32,3,0.6,1,
fast-tac cargo pant black 40 32,1,0.2,1,
fast-tac cargo pant charcoal 30 32,7,1.4,1,
fast-tac cargo pant charcoal 38 32,5,1.0,1,
fast-tac cargo pant charcoal 40 32,0,0.0,1,
fast-tac cargo pant dark navy 34 34,18,3.6,1,
fast-tac cargo pant dark navy 36 34,34,6.8,1,
fast-tac cargo pant dark navy 36 36,2,0.4,1,
fast-tac cargo pant dark navy 38 32,14,2.8,1,
fast-tac cargo pant dark navy 38 34,0,0.0,1,
fast-tac cargo pant dark navy 40 32,2,0.4,1,
fast-tac cargo pant dark navy 40 34,1,0.2,1,
fast-tac cargo pant dark navy 42 32,8,1.6,1,
fast-tac cargo pant dark navy 42 34,2,0.4,1,
fast-tac cargo pant dark navy 44 34,5,1.0,1,
fast-tac cargo pant dark navy 46 32,0,0.0,1,
fast-tac cargo pant khaki 32 32,7,1.4,1,
fast-tac cargo pant khaki 34 32,11,2.2,1,
fast-tac cargo pant khaki 36 32,9,1.8,1,
fast-tac cargo pant khaki 38 32,7,1.4,1,
fast-tac cargo pant khaki 40 32,3,0.6,1,
fast-tac cargo pant charcoal 36 32,7,1.4,1,
fast-tac cargo pant black 30 32,11,2.2,1,
fast-tac cargo pant battle brown 30 32,3,0.6,1,
fast-tac cargo pant dark navy 36 32,14,2.8,1,
fast-tac cargo pant charcoal 32 32,5,1.0,1,
fast-tac cargo pant charcoal 34 32,11,2.2,1,
fast-tac cargo pant black 34 32,10,2.0,1,
fast-tac cargo pant black 36 32,6,1.2,1,
fast-tac cargo pant black 38 32,3,0.6,1,
fast-tac cargo pant charcoal 32 30,0,0.0,1,
fast-tac cargo pant black 32 32,10,2.0,1,
fast-tac cargo pant lg dark navy 50 30,0,0.0,1,
fast-tac cargo pant lg dark navy 54 32,0,0.0,1,
fast-tac urban pant dark navy 30 32,10,2.0,1,
fast-tac urban pant dark navy 32 32,4,0.8,1,
fast-tac urban pant dark navy 32 34,10,2.0,1,
fast-tac urban pant dark navy 34 32,4,0.8,1,
fast-tac urban pant dark navy 34 36,0,0.0,1,
fast-tac urban pant dark navy 36 32,5,1.0,1,
fast-tac urban pant dark navy 38 32,4,0.8,1,
fast-tac urban pant dark navy 40 32,4,0.8,1,
fast-tac urban pant dark navy 42 30,3,0.6,1,
fast-tac urban pant dark navy 46 32,0,0.0,1,
fast-tac urban pant dark navy 46 34,0,0.0,1,
fast-tac urban pant dark navy 48 32,0,0.0,1,
fast-tac urban pant dark navy 48 34,0,0.0,1,
fast-tac urban pant dark navy 50 34,0,0.0,1,
fast-tac tdu pant dark navy 30 32,17,3.4,1,
fast-tac tdu pant dark navy 32 32,8,1.6,1,
fast-tac tdu pant dark navy 34 32,8,1.6,1,
fast-tac tdu pant dark navy 36 32,8,1.6,1,
fast-tac tdu pant dark navy 38 32,9,1.8,1,
fast-tac tdu pant dark navy 40 32,2,0.4,1,
fast-tac tdu pant dark navy 44 30,0,0.0,1,
fast-tac tdu pant dark navy 42 32,0,0.0,1,
fast-tac tdu pant lg dark navy 46 32,5,1.0,1,
fast-tac tdu pant lg dark navy 48 34,0,0.0,1,
fast-tac tdu pant lg tdu khaki 46 32,0,0.0,1,
abr pro pant black 38 32,5,1.0,1,
abr pro pant dark navy 30 32,13,2.6,1,
abr pro pant dark navy 32 32,15,3.0,1,
abr pro pant dark navy 34 32,15,3.0,1,
abr pro pant dark navy 36 32,5,1.0,1,
abr pro pant dark navy 38 32,10,2.0,1,
abr pro pant kangaroo 30 32,6,1.2,1,
abr pro pant kangaroo 32 32,17,3.4,1,
abr pro pant kangaroo 34 32,15,3.0,1,
abr pro pant kangaroo 36 32,4,0.8,1,
abr pro pant kangaroo 38 32,5,1.0,1,
abr pro pant kangaroo 40 32,2,0.4,1,
abr pro pant khaki 30 32,3,0.6,1,
abr pro pant khaki 32 32,6,1.2,1,
abr pro pant khaki 34 32,6,1.2,1,
abr pro pant khaki 36 32,7,1.4,1,
abr pro pant khaki 38 34,2,0.4,1,
abr pro pant khaki 40 32,3,0.6,1,
abr pro pant ranger green 30 32,12,2.4,1,
abr pro pant ranger green 32 32,17,3.4,1,
abr pro pant ranger green 34 32,14,2.8,1,
abr pro pant ranger green 36 32,11,2.2,1,
abr pro pant ranger green 38 32,7,1.4,1,
abr pro pant ranger green 40 32,3,0.6,1,
abr pro pant-large dark navy 48,0,0.0,1,
ridge pant black 30 30,1,0.2,1,
ridge pant black 30 32,15,3.0,1,
ridge pant black 32 32,9,1.8,1,
ridge pant black 34 32,9,1.8,1,
ridge pant black 36 32,11,2.2,1,
ridge pant black 38 32,8,1.6,1,
ridge pant black 40 32,5,1.0,1,
ridge pant dark navy 30 32,9,1.8,1,
ridge pant dark navy 32 32,9,1.8,1,
ridge pant dark navy 34 32,11,2.2,1,
ridge pant dark navy 36 32,5,1.0,1,
ridge pant dark navy 38 32,3,0.6,1,
ridge pant kangaroo 30 32,8,1.6,1,
ridge pant kangaroo 32 32,11,2.2,1,
ridge pant kangaroo 34 32,8,1.6,1,
ridge pant kangaroo 36 32,10,2.0,1,
ridge pant kangaroo 38 32,4,0.8,1,
ridge pant khaki 30 32,4,0.8,1,
ridge pant khaki 32 32,15,3.0,1,
ridge pant khaki 34 32,8,1.6,1,
ridge pant khaki 36 32,4,0.8,1,
ridge pant khaki 38 32,5,1.0,1,
ridge pant khaki 40 32,3,0.6,1,
ridge pant ranger green 30 32,6,1.2,1,
ridge pant ranger green 32 32,17,3.4,1,
ridge pant ranger green 34 32,10,2.0,1,
ridge pant ranger green 36 32,10,2.0,1,
ridge pant ranger green 38 32,5,1.0,1,
ridge pant kangaroo 34 34,6,1.2,1,
icon pant black 30 32,10,2.0,1,
icon pant black 32 32,13,2.6,1,
icon pant black 34 32,11,2.2,1,
icon pant black 36 32,10,2.0,1,
icon pant black 38 32,10,2.0,1,
icon pant black 40 32,3,0.6,1,
icon pant dark navy 34 32,9,1.8,1,
icon pant dark navy 36 32,11,2.2,1,
icon pant dark navy 38 32,8,1.6,1,
icon pant flint 32 32,3,0.6,1,
icon pant flint 34 32,5,1.0,1,
icon pant flint 36 32,3,0.6,1,
icon pant flint 38 32,3,0.6,1,
icon pant kangaroo 30 32,3,0.6,1,
icon pant kangaroo 32 32,3,0.6,1,
icon pant kangaroo 34 32,5,1.0,1,
icon pant kangaroo 36 32,2,0.4,1,
icon pant kangaroo 38 32,3,0.6,1,
icon pant kangaroo 40 32,2,0.4,1,
icon pant khaki 30 32,3,0.6,1,
icon pant khaki 32 32,3,0.6,1,
icon pant khaki 36 32,5,1.0,1,
icon pant khaki 40 32,3,0.6,1,
icon pant ranger green 30 32,5,1.0,1,
icon pant ranger green 32 32,6,1.2,1,
icon pant ranger green 34 32,10,2.0,1,
cl a fast-tac twl pnt midnight nvy 34,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 32,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 36,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 38,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 40,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 42,1,0.2,1,
cl a fast-tac twl pnt midnight nvy 44,1,0.2,1,
meridian pant sage green 32 32,2,0.4,1,
meridian pant sage green 34 32,0,0.0,1,
meridian pant sage green 36 32,3,0.6,1,
meridian pant volcanic 30 32,1,0.2,1,
meridian pant volcanic 32 32,0,0.0,1,
meridian pant volcanic 34 32,2,0.4,1,
meridian pant volcanic 36 32,2,0.4,1,
meridian pant volcanic 38 32,3,0.6,1,
meridian pant volcanic 40 32,2,0.4,1,
meridian pant sage green 38 32,1,0.2,1,
meridian pant sage green 40 32,0,0.0,1,
meridian pant kangaroo 30 32,3,0.6,1,
meridian pant kangaroo 32 32,4,0.8,1,
meridian pant kangaroo 34 32,6,1.2,1,
meridian pant kangaroo 36 32,6,1.2,1,
meridian pant kangaroo 38 32,2,0.4,1,
meridian pant badlands tan 30 32,4,0.8,1,
meridian pant badlands tan 32 32,5,1.0,1,
meridian pant badlands tan 34 32,6,1.2,1,
meridian pant badlands tan 38 32,3,0.6,1,
v.xi xtu mc pant multicam 30 32,0,0.0,1,
v.xi xtu mc pant multicam 36 30,2,0.4,1,
v.xi xtu mc pant multicam 36 32,2,0.4,1,
v.xi xtu mc pant multicam 38 32,1,0.2,1,
v.xi xtu mc pant multicam 40 32,1,0.2,1,
tropical lockup ss tee pond xl,1,0.2,1,
tropical lockup ss tee pond l,0,0.0,1,
tropical lockup ss tee pond m,0,0.0,1,
tropical lockup ss tee pond s,0,0.0,1,
letter and reticle ss tee l,0,0.0,1,
letter and reticle ss tee xl,1,0.2,1,
5.11 scope s/s tee black l,2,0.4,1,
5.11 scope s/s tee black m,3,0.6,1,
5.11 scope s/s tee black s,0,0.0,1,
5.11 scope s/s tee black xl,2,0.4,1,
5.11 scope s/s tee pacific navy l,1,0.2,1,
5.11 scope s/s tee pacific navy m,0,0.0,1,
5.11 scope s/s tee pacific navy s,1,0.2,1,
5.11 scope s/s tee pacific navy xl,0,0.0,1,
5.11 scope s/s tee ranger green l,4,0.8,1,
5.11 scope s/s tee ranger green m,4,0.8,1,
5.11 scope s/s tee ranger green s,1,0.2,1,
5.11 scope s/s tee ranger green xl,2,0.4,1,
camo crest s/s tee black l,2,0.4,1,
camo crest s/s tee black m,1,0.2,1,
camo crest s/s tee black s,2,0.4,1,
camo crest s/s tee black xl,2,0.4,1,
camo crest s/s tee covert green l,4,0.8,1,
camo crest s/s tee covert green m,3,0.6,1,
camo crest s/s tee covert green s,2,0.4,1,
camo crest s/s tee covert green xl,2,0.4,1,
tbl mission s/s tee heather grey l,2,0.4,1,
tbl mission s/s tee heather grey m,2,0.4,1,
tbl mission s/s tee heather grey s,0,0.0,1,
tbl mission s/s tee heather grey xl,1,0.2,1,
battle rations s/s tee black l,3,0.6,1,
battle rations s/s tee black m,3,0.6,1,
battle rations s/s tee black s,2,0.4,1,
battle rations s/s tee black xl,2,0.4,1,
untrampled usa ss tee military green l,4,0.8,1,
untrampled usa ss tee military green m,4,0.8,1,
untrampled usa ss tee military green s,2,0.4,1,
untrampled usa ss tee military green xl,2,0.4,1,
mexico fv elvn fl ss tee heather grey l,6,1.2,1,
mexico fv elvn fl ss tee heather grey m,3,0.6,1,
mexico fv elvn fl ss tee heather grey s,2,0.4,1,
mexico fv elvn fl ss tee hther grey xl,3,0.6,1,
mexico 5.11 fill ss tee black l,2,0.4,1,
mexico 5.11 fill ss tee black m,2,0.4,1,
mexico 5.11 fill ss tee black xl,0,0.0,1,
braxton jacket black 2xl,2,0.4,1,
braxton jacket black l,1,0.2,1,
braxton jacket black m,2,0.4,1,
braxton jacket black s,0,0.0,1,
braxton jacket black xl,2,0.4,1,
braxton jacket grenade 2xl,2,0.4,1,
braxton jacket grenade l,3,0.6,1,
braxton jacket grenade m,2,0.4,1,
braxton jacket grenade xl,1,0.2,1,
watch jacket camo coy raintarn s,5,1.0,1,
porta proveedor individual nylon negro,0,0.0,1,
porta lampara universal c / resortte *,1,0.2,1,
fast tac vest black 2xl,4,0.8,1,
fast tac vest black l,11,2.2,1,
fast tac vest black m,11,2.2,1,
fast tac vest black s,4,0.8,1,
fast tac vest black xl,6,1.2,1,
fast tac vest tdu khaki l,11,2.2,1,
fast tac vest tdu khaki m,11,2.2,1,
fast tac vest tdu khaki s,4,0.8,1,
adventure primaloft vest black m,2,0.4,1,
viking ftg patch fatigue 1 sz,0,0.0,1,
blood type patch kit a positive 1 sz,2,0.4,1,
blood type patch kit o negative 1 sz,11,2.2,1,
pizza ftg patch fatigue 1 sz,8,1.6,1,
spartan arrowhead ftg fatigue 1 sz,0,0.0,1,
painted tgl skull patch,0,0.0,1,
pt-r havoc short black l,3,0.6,1,
pt-r havoc short black m,1,0.2,1,
pt-r havoc short black s,2,0.4,1,
pt-r havoc short black xl,2,0.4,1,
pt-r havoc short dbwwrcmo l,4,0.8,1,
pt-r havoc short dbwwrcmo m,1,0.2,1,
pt-r havoc short dbwwrcmo s,2,0.4,1,
pt-r havoc short dbwwrcmo xl,2,0.4,1,
pt-r havoc short pacific navy l,3,0.6,1,
pt-r havoc short pacific navy m,3,0.6,1,
pt-r havoc short pacific navy s,2,0.4,1,
pt-r havoc short pacific navy xl,1,0.2,1,
flag bearer cap mc blk multicam 1 sz,0,0.0,1,
flag bearer cap mc multicam 1 sz,4,0.8,1,
5.11 boonie hat multicam multicam l/xl,2,0.4,1,
uniform hat - adjustable black 1 sz,130,26.0,0,
uniform hat - adjustable dark navy 1 sz,26,5.2,1,
taclite uniform cap black 1 sz,0,0.0,1,
taclite uniform cap dark navy 1 sz,2,0.4,1,
taclite uniform cap tdu green 1 sz,7,1.4,1,
taclite uniform cap tdu khaki 1 sz,6,1.2,1,
5.11 boonie hat black s/m,2,0.4,1,
5.11 boonie hat tdu green l/xl,3,0.6,1,
5.11 boonie hat tdu green s/m,2,0.4,1,
5.11 boonie hat tdu khaki l/xl,1,0.2,1,
5.11 boonie hat tdu khaki s/m,0,0.0,1,
i scope patch mx black 1 sz,10,2.0,1,
natures overlander patch old gold 1 sz,4,0.8,1,
patriots purpose patch black 1 sz,2,0.4,1,
tropical lockup patch black 1 sz,1,0.2,1,
tropical skull patch black 1 sz,1,0.2,1,
k9 german shepherd patch multi 1 sz,2,0.4,1,
k9 doberman pinscher patch multi 1 sz,5,1.0,1,
k9 bloodhound patch multi 1 sz,8,1.6,1,
k9 labrador retriever patch multi 1 sz,7,1.4,1,
k9 rottweiler patch multi 1 sz,3,0.6,1,
sport m/l 100% poliester cab negro m,0,0.0,1,
sport m/l 100% poliester dam negro m,0,0.0,1,
accesorio drd drag rescue device 2018,0,0.0,1,
vertex vent casco ventilado color blanco,1,0.2,1,
vizir shadow pantalla de protecciã³n tint,1,0.2,1,
anka descender matt black,0,0.0,1,
pivot belay device matt grey,0,0.0,1,
ultra o locksafe carabiner black,0,0.0,1,
ultra d locksafe matt grey,9,1.8,1,
chimera carabiner black,0,0.0,1,
revolver rig l/s single sheave (c/bar),4,0.8,1,
parchpvcvelcrolog aginvest9.4x9.5cm,0,0.0,1,
parchpvcvelcro integ logaizmorelos13x26,0,0.0,1,
porta linterna,13,2.6,1,
porta esposas (con tapa),0,0.0,1,
tlr7 holster - x-fer universal holster f,5,1.0,1,
porta tonfa v2 cilindrica,380,76.0,0,
gancho gorra milfort,37,7.4,1,
protector gorra,5,1.0,1,
cinturon multiproposito talla m,1,0.2,1,
bolsa de tela,0,0.0,1,
calcetin bota combate ts azul 10-12,1677,335.4,0,
calcetin bota combate ts azul 8-10,357,71.4,0,
calcetin bota combate ts azul 9-11,1421,284.2,0,
calcetin bota combate ts beige 8-10,39,7.8,1,
calcetin bota combate ts negro 10-12,2235,447.0,0,
calcetin bota combate ts negro 9-11,2106,421.2,0,
calcetin bota combate ts negro 8-10,400,80.0,0,
calcetin bota de combate beige 10-12,84,16.8,0,
calcetin bota de combate beige 9-11,92,18.4,0,
beretta 92fs iwb kydex holster optic,4,0.8,1,
beretta 92fs owb kydex paddle holster,6,1.2,1,
mochila naranja traje 2013,0,0.0,1,
charge mpls black,1,0.2,1,
avao bod fast arnã©s talla 1,1,0.2,1,
pirate auto-lock black,4,0.8,1,
pirate up-lock,0,0.0,1,
rocko auto-lock,0,0.0,1,
c3 u rocko up-lock,0,0.0,1,
rocko wireeye auto-lock,0,0.0,1,
anneau cinta 80cm,1,0.2,1,
transporter carabiner,1,0.2,1,
camisa tactica mc bicolor coyote azul 28,0,0.0,1,
camisa tactica mc bicolor coyote azul 30,0,0.0,1,
camisa tactica mc bicolor coyote azul 32,0,0.0,1,
camisa tactica mc bicolor coyote azul 34,0,0.0,1,
camisa tactica mc bicolor coyote azul 36,0,0.0,1,
camisa tactica mc bicolor coyote azul 38,0,0.0,1,
camisa tactica mc bicolor coyote azul 40,0,0.0,1,
camisa tactica mc bicolor coyote azul 42,0,0.0,1,
camisa tactica mc bicolor coyote azul 44,0,0.0,1,
camisa tactica mc bicolor coyote azul 46,0,0.0,1,
camisa tactica mc bicolor coyote azul 48,0,0.0,1,
camisa tactica mc bicolor coyote azul 50,0,0.0,1,
camisa manga corta azul pizarra 28,0,0.0,1,
camisa manga corta azul pizarra 30,0,0.0,1,
camisa manga corta azul pizarra 32,0,0.0,1,
camisa manga corta azul pizarra 34,0,0.0,1,
camisa manga corta azul pizarra 36,0,0.0,1,
camisa manga corta azul pizarra 38,0,0.0,1,
camisa manga corta azul pizarra 40,0,0.0,1,
camisa manga corta azul pizarra 42,0,0.0,1,
camisa manga corta azul pizarra 44,0,0.0,1,
camisa manga corta azul pizarra 46,0,0.0,1,
camisa manga corta azul pizarra 48,0,0.0,1,
camisa manga corta azul pizarra 50,0,0.0,1,
casco balistico galvion a3,0,0.0,1,
chalecos tipo camarãgrafo grandes,1,0.2,1,
chaleco tipo camarografo ripstop,1,0.2,1,
esposas fury,0,0.0,1,
fajilla de lona negra,106,21.2,0,
fornitura completa de 8 piezas,0,0.0,1,
impermeable tipo manga gruesa con capuch,1,0.2,1,
playera polo pantatony blanco,0,0.0,1,
playera polo pantatony blanco xx,0,0.0,1,
playera polo pantatony negro,0,0.0,1,
playera polo pantatony negro xx,0,0.0,1,
fornitura especial termoformada,0,0.0,1,
fornitura especial termoformada de 10 pz,0,0.0,1,
baston extensible 26'' street wise,0,0.0,1,
esposas streewise,0,0.0,1,
handcuff holster,0,0.0,1,
chaleco proteccion civil marino,0,0.0,1,
chamarra portland marino,0,0.0,1,
chaqueton pbi defender oro l-xl,0,0.0,1,
chaqueton hero 2018 pioner oro t-2x,0,0.0,1,
chaqueton hero 2018 pioner oro t-l,0,0.0,1,
chaqueton hero 2018 pioner oro t-m,0,0.0,1,
chaqueton hero 2018 pioner oro t-s,0,0.0,1,
chaqueton hero 2018 pioner oro t-xl,0,0.0,1,
casco balistico iiia fast negro armor l,1,0.2,1,
calcetin bota de combate azul 10-12,1,0.2,1,
calcetin bota combate negro 9-11,5,1.0,1,
calcetin bota de combate muestra colores,62,12.4,1,
escudo antimotin armadillo,0,0.0,1,
slidelock carabiner stainless steelsize,25,5.0,1,
slidelock carabiner stainless steel 4 bl,28,5.6,1,
slidelock carabiner stainless steel 6 bl,12,2.4,1,
slidelock key ring stainless steel black,18,3.6,1,
slidelock key ring stainless steel stain,28,5.6,1,
iâdâ® evac descensor autofrenante color a,1,0.2,1,
calcetin deporte talonera bs blan 10-12,128,25.6,0,
calcetin deporte talonera bs blan 9-11,117,23.4,0,
calcetin deporte talonera bs gris 9-11,117,23.4,0,
calcetin deporte talonera bs gris 10-12,127,25.4,0,
calcetin deporte talonera bs negro 9-11,120,24.0,0,
calcetin deporte talonera bs negro 10-12,117,23.4,0,
bota riverline eln-01p negro 9,1,0.2,1,
totem,21,4.2,1,
minieight,32,6.4,1,
rescueeight,14,2.8,1,
fastfit negro l,8,1.6,1,
fastfit negro m,6,1.2,1,
fastfit negro s,1,0.2,1,
fastfit negro xl,2,0.4,1,
fastfit coyote l,6,1.2,1,
fastfit coyote m,4,0.8,1,
fastfit coyote s,3,0.6,1,
fastfit coyote xl,3,0.6,1,
fastfit multicam l,10,2.0,1,
fastfit multicam m,1,0.2,1,
fastfit multicam s,6,1.2,1,
fastfit multicam xl,3,0.6,1,
chamarra fortec azul m,0,0.0,1,
tirantes para traje de bombero hero,0,0.0,1,
bota de bombero marca skold talla 8,0,0.0,1,
casco de bombero viking,0,0.0,1,
escaf andra nomex d. capa bl. t1 (comun),0,0.0,1,
guantes de bombero skold,1,0.2,1,
casco faseed fs-901n abatible sol neg ma,0,0.0,1,
kit 2 micas para casco fs-901 n,0,0.0,1,
iwb kydex holster (optic ready),4,0.8,1,
owb kydex paddle holster (optic ready),1,0.2,1,
iwb holster fits: glock 19 19x 23 32 45,12,2.4,1,
centre slidelock regular black harness,12,2.4,1,
hcmh ii fb harness large black comp kit,0,0.0,1,
hebillas milfort para fornitura,117,23.4,0,
hebillera pasador negro,300,60.0,0,
linterna negra,212,42.4,0,
porta tonfa corazon der negro,1,0.2,1,
porta tonfa corazon v2 der negro,1,0.2,1,
porta baston retractil,1,0.2,1,
porta esposas v2 negro,1,0.2,1,
porta proveedor v2 doble negro,2,0.4,1,
porta linterna v2 negro,0,0.0,1,
porta guantes negro,1,0.2,1,
porta guantes v2 negro,1,0.2,1,
porta gases tactico negro,1,0.2,1,
p.pistola sig sauer 2022 der n-3 t.palet,1,0.2,1,
p.p. beretta 92 der n-2 t. paleta coyote,2,0.4,1,
porta pistola beretta 92f nivel ii g.tip,4,0.8,1,
porta pistola glock 17/19/22 der n-2 a.b,0,0.0,1,
p.pistola glock 17/19/22 der n-2 t.pa cy,1,0.2,1,
porta pistola glock 17/19/22 nivel ii g.,188,37.6,0,
p.pistola beretta px4 der n-2 a.bajo,0,0.0,1,
p.pistola sig sauer 2022 der n-2 a. bajo,1,0.2,1,
porta pistola sig sauer sp2022 nii gtp,2,0.4,1,
p.pistola universal n2 der t. paleta cy,0,0.0,1,
p.pistola universal n-2 der t. paleta ng,0,0.0,1,
p.pistola universal nii izq. t.paleta ng,2,0.4,1,
piernera coyote,2,0.4,1,
piernera negr,2,0.4,1,
gancho molle negro,2,0.4,1,
disco acople negro,2,0.4,1,
kit piernera/glock 17/19/22 n-2 der negr,0,0.0,1,
pawprint locker keyrack,2,0.4,1,
doohickey clipkey key tool black,7,1.4,1,
kit piern p.p beretta 92f n2 / p pr ind,1,0.2,1,
kit piern p p glock n2 / p pr ind negro,3,0.6,1,
keyrack steel s biner black,30,6.0,1,
keyrack steel s biner stainless,8,1.6,1,
absorbica-y mgo absorbedor de energã­a,1,0.2,1,
grillon hook version europea elemento de,1,0.2,1,
esposas de mano m100 color niquel smith,1,0.2,1,
rocksteel auto-lock black,0,0.0,1,
ok mosquetã³n sistema de bloqueo screw-lo,2,0.4,1,
porta cargador doble arma larga condor,0,0.0,1,
casco faseed abatible blanco l,1,0.2,1,
portacargador doble nylon negro bianchi,1,0.2,1,
pantalon cs40 c/teflon dark navy,0,0.0,1,
chamarra deportiva en color azul marino,0,0.0,1,
chamarra altec azul marino s,0,0.0,1,
chamarra pantatony azul marino 36,1,0.2,1,
chamarra premium tactical azul marino,0,0.0,1,
